ID_obra,Tipo_ladrillo,Altura_muro,Ancho_muro,Espesor_muro,Area_muro,Cantidad_ladrillos,Cemento (Kg),Cal (Kg),Arena (m3),Cemento_albañilería (Kg)
1860,comun 5x12x26,1.0,1.5,0.15,1.5,89.0,11.25,10.95,0.053,0.0
1861,comun 5x12x26,1.0,2.0,0.3,2.0,240.1,19.8,38.2,0.18,0.0
1862,comun 5x12x26,1.5,2.0,0.15,3.0,177.4,22.5,21.9,0.105,0.0
1863,comun 5x12x26,2.0,1.0,0.15,2.0,122.2,15.0,14.6,0.07,0.0
1864,comun 5x12x26,1.0,1.0,0.3,1.0,119.0,9.9,19.1,0.09,0.0
1865,comun 5x12x26,2.0,1.0,0.3,2.0,239.7,19.8,38.2,0.18,0.0
1866,comun 5x12x26,2.0,1.5,0.3,3.0,361.2,29.7,57.3,0.27,0.0
1867,comun 5x12x26,2.0,2.0,0.3,4.0,487.6,39.6,76.4,0.36,0.0
1868,comun 5x12x26,2.0,1.5,0.3,3.0,361.0,29.7,57.3,0.27,0.0
1869,comun 5x12x26,1.0,2.0,0.15,2.0,117.7,15.0,14.6,0.07,0.0
1870,comun 5x12x26,2.0,2.0,0.15,4.0,244.8,30.0,29.2,0.14,0.0
1871,comun 5x12x26,1.0,1.5,0.15,1.5,88.8,11.25,10.95,0.053,0.0
1872,comun 5x12x26,1.5,1.0,0.3,1.5,181.2,14.85,28.65,0.135,0.0
1873,comun 5x12x26,2.0,1.0,0.3,2.0,236.9,19.8,38.2,0.18,0.0
1874,comun 5x12x26,1.0,1.5,0.15,1.5,91.0,11.25,10.95,0.053,0.0
1875,comun 5x12x26,1.0,2.0,0.3,2.0,242.8,19.8,38.2,0.18,0.0
1876,comun 5x12x26,2.0,1.0,0.3,2.0,238.0,19.8,38.2,0.18,0.0
1877,comun 5x12x26,2.0,1.0,0.3,2.0,242.0,19.8,38.2,0.18,0.0
1878,comun 5x12x26,2.0,2.0,0.15,4.0,240.2,30.0,29.2,0.14,0.0
1879,comun 5x12x26,1.5,1.0,0.15,1.5,88.9,11.25,10.95,0.053,0.0
1880,comun 5x12x26,1.0,1.0,0.15,1.0,60.5,7.5,7.3,0.035,0.0
1881,comun 5x12x26,1.5,1.0,0.15,1.5,90.9,11.25,10.95,0.053,0.0
1882,comun 5x12x26,1.5,1.0,0.15,1.5,91.3,11.25,10.95,0.053,0.0
1883,comun 5x12x26,1.0,1.0,0.15,1.0,59.0,7.5,7.3,0.035,0.0
1884,comun 5x12x26,1.0,1.0,0.3,1.0,120.5,9.9,19.1,0.09,0.0
1885,comun 5x12x26,1.0,1.0,0.3,1.0,120.0,9.9,19.1,0.09,0.0
1886,comun 5x12x26,1.5,1.5,0.15,2.25,136.2,16.88,16.42,0.079,0.0
1887,comun 5x12x26,1.0,1.0,0.3,1.0,122.4,9.9,19.1,0.09,0.0
1888,comun 5x12x26,1.5,2.0,0.3,3.0,356.9,29.7,57.3,0.27,0.0
1889,comun 5x12x26,2.0,2.0,0.3,4.0,470.7,39.6,76.4,0.36,0.0
1890,comun 5x12x26,2.0,2.0,0.3,4.0,473.9,39.6,76.4,0.36,0.0
1891,comun 5x12x26,1.0,1.5,0.15,1.5,88.7,11.25,10.95,0.053,0.0
1892,comun 5x12x26,1.0,1.5,0.3,1.5,182.7,14.85,28.65,0.135,0.0
1893,comun 5x12x26,1.0,1.0,0.3,1.0,122.2,9.9,19.1,0.09,0.0
1894,comun 5x12x26,1.5,1.5,0.3,2.25,266.0,22.28,42.98,0.202,0.0
1895,comun 5x12x26,1.0,1.5,0.15,1.5,89.4,11.25,10.95,0.053,0.0
1896,comun 5x12x26,1.5,2.0,0.3,3.0,360.2,29.7,57.3,0.27,0.0
1897,comun 5x12x26,2.0,1.0,0.15,2.0,118.3,15.0,14.6,0.07,0.0
1898,comun 5x12x26,2.0,1.5,0.15,3.0,179.2,22.5,21.9,0.105,0.0
1899,comun 5x12x26,1.0,2.0,0.3,2.0,240.6,19.8,38.2,0.18,0.0
1900,comun 5x12x26,1.5,2.0,0.15,3.0,178.8,22.5,21.9,0.105,0.0
1901,cerámico portante 19x12x39,2.0,2.0,0.15,4.0,50.4,2.6,10.0,0.048,0.0
1902,cerámico portante 19x12x39,1.5,1.0,0.15,1.5,18.6,0.98,3.75,0.018,0.0
1903,cerámico portante 19x12x39,1.5,2.0,0.15,3.0,37.3,1.95,7.5,0.036,0.0
1904,cerámico portante 19x12x39,1.0,1.5,0.15,1.5,18.7,0.98,3.75,0.018,0.0
1905,cerámico portante 19x12x39,2.0,1.5,0.15,3.0,37.5,1.95,7.5,0.036,0.0
1906,cerámico portante 19x12x39,1.0,1.5,0.15,1.5,18.8,0.98,3.75,0.018,0.0
1907,cerámico portante 19x12x39,1.5,1.5,0.15,2.25,27.9,1.46,5.62,0.027,0.0
1908,cerámico portante 19x12x39,1.5,1.0,0.15,1.5,18.7,0.98,3.75,0.018,0.0
1909,cerámico portante 19x12x39,2.0,1.0,0.15,2.0,25.3,1.3,5.0,0.024,0.0
1910,cerámico portante 19x12x39,1.0,2.0,0.15,2.0,25.0,1.3,5.0,0.024,0.0
1911,cerámico portante 19x12x39,1.0,2.0,0.15,2.0,25.0,1.3,5.0,0.024,0.0
1912,cerámico portante 19x12x39,1.0,2.0,0.15,2.0,24.7,1.3,5.0,0.024,0.0
1913,cerámico portante 19x12x39,1.0,2.0,0.15,2.0,25.5,1.3,5.0,0.024,0.0
1914,cerámico portante 19x12x39,2.0,1.0,0.15,2.0,24.7,1.3,5.0,0.024,0.0
1915,cerámico portante 19x12x39,1.5,2.0,0.15,3.0,38.1,1.95,7.5,0.036,0.0
1916,cerámico portante 19x12x39,1.5,1.0,0.15,1.5,18.7,0.98,3.75,0.018,0.0
1917,cerámico portante 19x12x39,2.0,1.0,0.15,2.0,25.0,1.3,5.0,0.024,0.0
1918,cerámico portante 19x12x39,2.0,2.0,0.15,4.0,49.6,2.6,10.0,0.048,0.0
1919,cerámico portante 19x12x39,1.5,2.0,0.15,3.0,38.1,1.95,7.5,0.036,0.0
1920,cerámico portante 19x12x39,2.0,1.5,0.15,3.0,37.1,1.95,7.5,0.036,0.0
1921,cerámico portante 19x12x39,2.0,1.0,0.15,2.0,24.9,1.3,5.0,0.024,0.0
1922,cerámico portante 19x12x39,1.5,2.0,0.15,3.0,37.1,1.95,7.5,0.036,0.0
1923,cerámico portante 19x12x39,1.0,1.0,0.15,1.0,12.4,0.65,2.5,0.012,0.0
1924,cerámico portante 19x12x39,1.5,1.0,0.15,1.5,18.8,0.98,3.75,0.018,0.0
1925,cerámico portante 19x12x39,1.5,1.5,0.15,2.25,27.6,1.46,5.62,0.027,0.0
1926,cerámico portante 19x12x39,1.0,2.0,0.15,2.0,25.4,1.3,5.0,0.024,0.0
1927,cerámico portante 19x12x39,2.0,1.0,0.15,2.0,24.8,1.3,5.0,0.024,0.0
1928,cerámico portante 19x12x39,1.5,1.0,0.15,1.5,18.7,0.98,3.75,0.018,0.0
1929,cerámico portante 19x12x39,2.0,1.5,0.15,3.0,37.6,1.95,7.5,0.036,0.0
1930,cerámico portante 19x12x39,2.0,1.0,0.15,2.0,24.8,1.3,5.0,0.024,0.0
1931,cerámico portante 19x12x39,2.0,1.5,0.15,3.0,37.5,1.95,7.5,0.036,0.0
1932,cerámico portante 19x12x39,2.0,1.5,0.15,3.0,37.7,1.95,7.5,0.036,0.0
1933,cerámico portante 19x12x39,2.0,2.0,0.15,4.0,50.1,2.6,10.0,0.048,0.0
1934,cerámico portante 19x12x39,1.5,2.0,0.15,3.0,37.7,1.95,7.5,0.036,0.0
1935,cerámico portante 19x12x39,2.0,1.5,0.15,3.0,37.0,1.95,7.5,0.036,0.0
1936,cerámico portante 19x12x39,2.0,2.0,0.15,4.0,49.8,2.6,10.0,0.048,0.0
1937,cerámico portante 19x12x39,1.0,1.0,0.15,1.0,12.4,0.65,2.5,0.012,0.0
1938,cerámico portante 19x12x39,2.0,2.0,0.15,4.0,50.3,2.6,10.0,0.048,0.0
1939,cerámico portante 19x12x39,1.0,1.5,0.15,1.5,19.0,0.98,3.75,0.018,0.0
1940,cerámico portante 19x12x39,2.0,1.5,0.15,3.0,36.8,1.95,7.5,0.036,0.0
1941,cerámico portante 19x12x39,1.5,1.5,0.15,2.25,28.3,1.46,5.62,0.027,0.0
1942,cerámico portante 19x12x39,2.0,2.0,0.15,4.0,49.0,2.6,10.0,0.048,0.0
1943,cerámico portante 19x12x39,2.0,2.0,0.15,4.0,50.9,2.6,10.0,0.048,0.0
1944,cerámico portante 19x12x39,1.0,1.0,0.15,1.0,12.6,0.65,2.5,0.012,0.0
1945,cerámico portante 19x12x39,1.5,2.0,0.15,3.0,38.2,1.95,7.5,0.036,0.0
1946,cerámico portante 19x12x39,2.0,1.0,0.15,2.0,24.6,1.3,5.0,0.024,0.0
1947,cerámico portante 19x12x39,2.0,2.0,0.15,4.0,50.8,2.6,10.0,0.048,0.0
1948,cerámico portante 19x12x39,1.5,2.0,0.15,3.0,37.5,1.95,7.5,0.036,0.0
1949,cerámico portante 19x12x39,1.5,2.0,0.15,3.0,37.3,1.95,7.5,0.036,0.0
1950,cerámico portante 19x12x39,2.0,2.0,0.15,4.0,49.7,2.6,10.0,0.048,0.0
1951,cerámico portante 19x12x39,1.0,2.0,0.15,2.0,24.8,1.3,5.0,0.024,0.0
1952,cerámico portante 19x12x39,1.5,1.5,0.15,2.25,28.1,1.46,5.62,0.027,0.0
1953,cerámico portante 19x12x39,1.5,2.0,0.15,3.0,37.4,1.95,7.5,0.036,0.0
1954,cerámico portante 19x12x39,2.0,1.0,0.15,2.0,24.8,1.3,5.0,0.024,0.0
1955,cerámico portante 19x12x39,1.5,1.0,0.15,1.5,18.8,0.98,3.75,0.018,0.0
1956,cerámico portante 19x12x39,2.0,1.5,0.15,3.0,36.8,1.95,7.5,0.036,0.0
1957,cerámico portante 19x12x39,1.5,2.0,0.15,3.0,37.6,1.95,7.5,0.036,0.0
1958,cerámico portante 19x12x39,2.0,2.0,0.15,4.0,49.5,2.6,10.0,0.048,0.0
1959,cerámico portante 19x12x39,2.0,2.0,0.15,4.0,50.0,2.6,10.0,0.048,0.0
1960,cerámico portante 19x12x39,1.5,1.5,0.15,2.25,27.6,1.46,5.62,0.027,0.0
1961,cerámico portante 19x12x39,1.5,1.0,0.15,1.5,18.8,0.98,3.75,0.018,0.0
1962,cerámico portante 19x12x39,2.0,1.0,0.15,2.0,24.7,1.3,5.0,0.024,0.0
1963,cerámico portante 19x12x39,1.5,1.5,0.15,2.25,28.3,1.46,5.62,0.027,0.0
1964,cerámico portante 19x12x39,1.0,1.0,0.15,1.0,12.4,0.65,2.5,0.012,0.0
1965,cerámico portante 19x12x39,2.0,1.5,0.15,3.0,37.4,1.95,7.5,0.036,0.0
1966,cerámico portante 19x12x39,1.5,1.0,0.15,1.5,18.8,0.98,3.75,0.018,0.0
1967,cerámico portante 19x12x39,1.0,1.0,0.15,1.0,12.4,0.65,2.5,0.012,0.0
1968,cerámico portante 19x12x39,2.0,2.0,0.15,4.0,49.2,2.6,10.0,0.048,0.0
1969,cerámico portante 19x12x39,1.0,2.0,0.15,2.0,24.5,1.3,5.0,0.024,0.0
1970,cerámico portante 19x12x39,2.0,2.0,0.15,4.0,49.3,2.6,10.0,0.048,0.0
1971,cerámico portante 19x12x39,2.0,1.0,0.15,2.0,24.6,1.3,5.0,0.024,0.0
1972,cerámico portante 19x12x39,1.5,1.5,0.15,2.25,27.8,1.46,5.62,0.027,0.0
1973,cerámico portante 19x12x39,1.0,2.0,0.15,2.0,25.3,1.3,5.0,0.024,0.0
1974,cerámico portante 19x12x39,2.0,1.0,0.15,2.0,24.9,1.3,5.0,0.024,0.0
1975,cerámico portante 19x12x39,1.5,2.0,0.15,3.0,38.0,1.95,7.5,0.036,0.0
1976,cerámico portante 19x12x39,1.0,1.0,0.15,1.0,12.6,0.65,2.5,0.012,0.0
1977,cerámico portante 19x12x39,2.0,2.0,0.15,4.0,49.1,2.6,10.0,0.048,0.0
1978,cerámico portante 19x12x39,1.0,2.0,0.15,2.0,25.2,1.3,5.0,0.024,0.0
1979,cerámico portante 19x12x39,1.5,1.0,0.15,1.5,18.8,0.98,3.75,0.018,0.0
1980,cerámico portante 19x12x39,1.5,1.0,0.15,1.5,19.0,0.98,3.75,0.018,0.0
1981,cerámico portante 19x12x39,1.5,2.0,0.15,3.0,37.5,1.95,7.5,0.036,0.0
1982,cerámico portante 19x12x39,1.5,1.5,0.15,2.25,28.5,1.46,5.62,0.027,0.0
1983,cerámico portante 19x12x39,2.0,2.0,0.15,4.0,50.2,2.6,10.0,0.048,0.0
1984,cerámico portante 19x12x39,2.0,2.0,0.15,4.0,49.6,2.6,10.0,0.048,0.0
1985,cerámico portante 19x12x39,1.5,1.0,0.15,1.5,18.8,0.98,3.75,0.018,0.0
1986,cerámico portante 19x12x39,2.0,1.0,0.15,2.0,24.9,1.3,5.0,0.024,0.0
1987,cerámico portante 19x12x39,1.5,2.0,0.15,3.0,37.2,1.95,7.5,0.036,0.0
1988,cerámico portante 19x12x39,1.0,1.5,0.15,1.5,18.7,0.98,3.75,0.018,0.0
1989,cerámico portante 19x12x39,1.5,1.0,0.15,1.5,19.0,0.98,3.75,0.018,0.0
1990,cerámico portante 19x12x39,1.0,1.5,0.15,1.5,18.5,0.98,3.75,0.018,0.0
1991,cerámico portante 19x12x39,2.0,2.0,0.15,4.0,50.2,2.6,10.0,0.048,0.0
1992,cerámico portante 19x12x39,2.0,2.0,0.15,4.0,50.8,2.6,10.0,0.048,0.0
1993,cerámico portante 19x12x39,1.0,1.0,0.15,1.0,12.5,0.65,2.5,0.012,0.0
1994,cerámico portante 19x12x39,1.0,1.5,0.15,1.5,18.4,0.98,3.75,0.018,0.0
1995,cerámico portante 19x12x39,1.5,1.5,0.15,2.25,28.2,1.46,5.62,0.027,0.0
1996,cerámico portante 19x12x39,2.0,2.0,0.15,4.0,50.7,2.6,10.0,0.048,0.0
1997,cerámico portante 19x12x39,1.5,1.0,0.15,1.5,18.9,0.98,3.75,0.018,0.0
1998,cerámico portante 19x12x39,1.0,2.0,0.15,2.0,24.6,1.3,5.0,0.024,0.0
1999,cerámico portante 19x12x39,1.5,1.5,0.15,2.25,27.7,1.46,5.62,0.027,0.0
2000,cerámico portante 19x12x39,1.0,1.0,0.15,1.0,12.4,0.65,2.5,0.012,0.0
2001,cerámico portante 19x19x33,1.0,1.5,0.2,1.5,19.1,1.17,4.5,0.022,0.0
2002,cerámico portante 19x19x33,1.5,2.0,0.2,3.0,37.8,2.34,9.0,0.045,0.0
2003,cerámico portante 19x19x33,2.0,1.0,0.2,2.0,24.8,1.56,6.0,0.03,0.0
2004,cerámico portante 19x19x33,1.5,1.5,0.2,2.25,27.6,1.76,6.75,0.034,0.0
2005,cerámico portante 19x19x33,1.5,1.0,0.2,1.5,18.9,1.17,4.5,0.022,0.0
2006,cerámico portante 19x19x33,1.5,1.5,0.2,2.25,28.6,1.76,6.75,0.034,0.0
2007,cerámico portante 19x19x33,1.5,1.5,0.2,2.25,28.5,1.76,6.75,0.034,0.0
2008,cerámico portante 19x19x33,2.0,2.0,0.2,4.0,49.3,3.12,12.0,0.06,0.0
2009,cerámico portante 19x19x33,1.0,2.0,0.2,2.0,25.1,1.56,6.0,0.03,0.0
2010,cerámico portante 19x19x33,1.5,1.5,0.2,2.25,27.8,1.76,6.75,0.034,0.0
2011,cerámico portante 19x19x33,2.0,1.5,0.2,3.0,37.2,2.34,9.0,0.045,0.0
2012,cerámico portante 19x19x33,2.0,1.0,0.2,2.0,24.8,1.56,6.0,0.03,0.0
2013,cerámico portante 19x19x33,2.0,1.0,0.2,2.0,25.1,1.56,6.0,0.03,0.0
2014,cerámico portante 19x19x33,1.0,1.5,0.2,1.5,18.5,1.17,4.5,0.022,0.0
2015,cerámico portante 19x19x33,1.5,1.0,0.2,1.5,18.9,1.17,4.5,0.022,0.0
2016,cerámico portante 19x19x33,1.0,1.5,0.2,1.5,18.4,1.17,4.5,0.022,0.0
2017,cerámico portante 19x19x33,1.5,2.0,0.2,3.0,37.9,2.34,9.0,0.045,0.0
2018,cerámico portante 19x19x33,1.0,1.0,0.2,1.0,12.7,0.78,3.0,0.015,0.0
2019,cerámico portante 19x19x33,2.0,1.0,0.2,2.0,25.3,1.56,6.0,0.03,0.0
2020,cerámico portante 19x19x33,1.5,2.0,0.2,3.0,37.3,2.34,9.0,0.045,0.0
2021,cerámico portante 19x19x33,2.0,1.0,0.2,2.0,24.8,1.56,6.0,0.03,0.0
2022,cerámico portante 19x19x33,1.5,1.5,0.2,2.25,27.9,1.76,6.75,0.034,0.0
2023,cerámico portante 19x19x33,1.5,2.0,0.2,3.0,37.1,2.34,9.0,0.045,0.0
2024,cerámico portante 19x19x33,2.0,1.5,0.2,3.0,36.8,2.34,9.0,0.045,0.0
2025,cerámico portante 19x19x33,1.0,1.5,0.2,1.5,18.9,1.17,4.5,0.022,0.0
2026,cerámico portante 19x19x33,1.5,1.0,0.2,1.5,18.9,1.17,4.5,0.022,0.0
2027,cerámico portante 19x19x33,1.5,1.0,0.2,1.5,18.9,1.17,4.5,0.022,0.0
2028,cerámico portante 19x19x33,1.5,1.0,0.2,1.5,18.5,1.17,4.5,0.022,0.0
2029,cerámico portante 19x19x33,2.0,1.0,0.2,2.0,25.2,1.56,6.0,0.03,0.0
2030,cerámico portante 19x19x33,1.0,2.0,0.2,2.0,25.2,1.56,6.0,0.03,0.0
2031,cerámico portante 19x19x33,1.5,1.0,0.2,1.5,18.5,1.17,4.5,0.022,0.0
2032,cerámico portante 19x19x33,1.0,1.0,0.2,1.0,12.5,0.78,3.0,0.015,0.0
2033,cerámico portante 19x19x33,2.0,2.0,0.2,4.0,50.0,3.12,12.0,0.06,0.0
2034,cerámico portante 19x19x33,1.0,2.0,0.2,2.0,25.3,1.56,6.0,0.03,0.0
2035,cerámico portante 19x19x33,1.0,1.0,0.2,1.0,12.6,0.78,3.0,0.015,0.0
2036,cerámico portante 19x19x33,1.5,1.0,0.2,1.5,18.5,1.17,4.5,0.022,0.0
2037,cerámico portante 19x19x33,1.5,2.0,0.2,3.0,37.0,2.34,9.0,0.045,0.0
2038,cerámico portante 19x19x33,1.0,1.5,0.2,1.5,18.9,1.17,4.5,0.022,0.0
2039,cerámico portante 19x19x33,1.0,1.5,0.2,1.5,19.0,1.17,4.5,0.022,0.0
2040,cerámico portante 19x19x33,2.0,1.0,0.2,2.0,25.5,1.56,6.0,0.03,0.0
2041,cerámico portante 19x19x33,1.5,1.0,0.2,1.5,18.9,1.17,4.5,0.022,0.0
2042,cerámico portante 19x19x33,2.0,2.0,0.2,4.0,50.5,3.12,12.0,0.06,0.0
2043,cerámico portante 19x19x33,2.0,2.0,0.2,4.0,50.1,3.12,12.0,0.06,0.0
2044,cerámico portante 19x19x33,2.0,1.5,0.2,3.0,38.2,2.34,9.0,0.045,0.0
2045,cerámico portante 19x19x33,1.0,2.0,0.2,2.0,25.2,1.56,6.0,0.03,0.0
2046,cerámico portante 19x19x33,2.0,2.0,0.2,4.0,50.4,3.12,12.0,0.06,0.0
2047,cerámico portante 19x19x33,1.0,2.0,0.2,2.0,25.1,1.56,6.0,0.03,0.0
2048,cerámico portante 19x19x33,1.5,1.0,0.2,1.5,18.7,1.17,4.5,0.022,0.0
2049,cerámico portante 19x19x33,1.0,1.5,0.2,1.5,18.4,1.17,4.5,0.022,0.0
2050,cerámico portante 19x19x33,1.5,1.0,0.2,1.5,18.4,1.17,4.5,0.022,0.0
2051,cerámico portante 19x19x33,2.0,2.0,0.2,4.0,49.8,3.12,12.0,0.06,0.0
2052,cerámico portante 19x19x33,1.0,2.0,0.2,2.0,25.1,1.56,6.0,0.03,0.0
2053,cerámico portante 19x19x33,1.0,1.0,0.2,1.0,12.4,0.78,3.0,0.015,0.0
2054,cerámico portante 19x19x33,1.5,2.0,0.2,3.0,37.9,2.34,9.0,0.045,0.0
2055,cerámico portante 19x19x33,1.0,1.5,0.2,1.5,18.4,1.17,4.5,0.022,0.0
2056,cerámico portante 19x19x33,1.0,2.0,0.2,2.0,25.2,1.56,6.0,0.03,0.0
2057,cerámico portante 19x19x33,1.5,2.0,0.2,3.0,37.7,2.34,9.0,0.045,0.0
2058,cerámico portante 19x19x33,1.5,1.5,0.2,2.25,28.0,1.76,6.75,0.034,0.0
2059,cerámico portante 19x19x33,2.0,1.5,0.2,3.0,36.8,2.34,9.0,0.045,0.0
2060,cerámico portante 19x19x33,1.5,1.0,0.2,1.5,18.7,1.17,4.5,0.022,0.0
2061,cerámico portante 19x19x33,2.0,1.5,0.2,3.0,37.5,2.34,9.0,0.045,0.0
2062,cerámico portante 19x19x33,1.5,2.0,0.2,3.0,36.9,2.34,9.0,0.045,0.0
2063,cerámico portante 19x19x33,1.0,1.5,0.2,1.5,19.1,1.17,4.5,0.022,0.0
2064,cerámico portante 19x19x33,2.0,1.0,0.2,2.0,25.5,1.56,6.0,0.03,0.0
2065,cerámico portante 19x19x33,2.0,1.5,0.2,3.0,37.1,2.34,9.0,0.045,0.0
2066,cerámico portante 19x19x33,2.0,1.0,0.2,2.0,25.0,1.56,6.0,0.03,0.0
2067,cerámico portante 19x19x33,1.0,2.0,0.2,2.0,25.1,1.56,6.0,0.03,0.0
2068,cerámico portante 19x19x33,1.0,2.0,0.2,2.0,25.2,1.56,6.0,0.03,0.0
2069,cerámico portante 19x19x33,1.0,1.5,0.2,1.5,19.1,1.17,4.5,0.022,0.0
2070,cerámico portante 19x19x33,1.0,1.0,0.2,1.0,12.6,0.78,3.0,0.015,0.0
2071,cerámico portante 19x19x33,1.5,2.0,0.2,3.0,38.0,2.34,9.0,0.045,0.0
2072,cerámico portante 19x19x33,1.5,1.0,0.2,1.5,18.7,1.17,4.5,0.022,0.0
2073,cerámico portante 19x19x33,1.5,1.5,0.2,2.25,28.2,1.76,6.75,0.034,0.0
2074,cerámico portante 19x19x33,1.0,2.0,0.2,2.0,25.2,1.56,6.0,0.03,0.0
2075,cerámico portante 19x19x33,2.0,1.5,0.2,3.0,37.7,2.34,9.0,0.045,0.0
2076,cerámico portante 19x19x33,1.5,1.0,0.2,1.5,19.1,1.17,4.5,0.022,0.0
2077,cerámico portante 19x19x33,2.0,1.5,0.2,3.0,38.1,2.34,9.0,0.045,0.0
2078,cerámico portante 19x19x33,1.5,2.0,0.2,3.0,38.0,2.34,9.0,0.045,0.0
2079,cerámico portante 19x19x33,2.0,1.0,0.2,2.0,25.2,1.56,6.0,0.03,0.0
2080,cerámico portante 19x19x33,2.0,1.0,0.2,2.0,25.2,1.56,6.0,0.03,0.0
2081,cerámico portante 19x19x33,1.0,1.0,0.2,1.0,12.5,0.78,3.0,0.015,0.0
2082,cerámico portante 19x19x33,1.0,1.5,0.2,1.5,18.8,1.17,4.5,0.022,0.0
2083,cerámico portante 19x19x33,1.5,2.0,0.2,3.0,38.1,2.34,9.0,0.045,0.0
2084,cerámico portante 19x19x33,1.5,1.5,0.2,2.25,28.7,1.76,6.75,0.034,0.0
2085,cerámico portante 19x19x33,2.0,1.0,0.2,2.0,25.3,1.56,6.0,0.03,0.0
2086,cerámico portante 19x19x33,1.5,2.0,0.2,3.0,38.2,2.34,9.0,0.045,0.0
2087,cerámico portante 19x19x33,1.5,1.0,0.2,1.5,18.6,1.17,4.5,0.022,0.0
2088,cerámico portante 19x19x33,1.0,1.0,0.2,1.0,12.3,0.78,3.0,0.015,0.0
2089,cerámico portante 19x19x33,1.0,2.0,0.2,2.0,25.3,1.56,6.0,0.03,0.0
2090,cerámico portante 19x19x33,1.5,1.5,0.2,2.25,28.3,1.76,6.75,0.034,0.0
2091,cerámico portante 19x19x33,1.0,1.0,0.2,1.0,12.4,0.78,3.0,0.015,0.0
2092,cerámico portante 19x19x33,1.5,1.0,0.2,1.5,18.9,1.17,4.5,0.022,0.0
2093,cerámico portante 19x19x33,1.0,1.5,0.2,1.5,18.9,1.17,4.5,0.022,0.0
2094,cerámico portante 19x19x33,1.0,2.0,0.2,2.0,24.8,1.56,6.0,0.03,0.0
2095,cerámico portante 19x19x33,2.0,1.5,0.2,3.0,37.5,2.34,9.0,0.045,0.0
2096,cerámico portante 19x19x33,2.0,2.0,0.2,4.0,49.3,3.12,12.0,0.06,0.0
2097,cerámico portante 19x19x33,1.5,2.0,0.2,3.0,38.1,2.34,9.0,0.045,0.0
2098,cerámico portante 19x19x33,1.5,1.5,0.2,2.25,28.3,1.76,6.75,0.034,0.0
2099,cerámico portante 19x19x33,1.0,2.0,0.2,2.0,25.4,1.56,6.0,0.03,0.0
2100,cerámico portante 19x19x33,2.0,1.5,0.2,3.0,37.2,2.34,9.0,0.045,0.0
2101,ceramico no portante 8x18x33,2.0,2.0,0.1,4.0,61.9,10.4,10.0,0.048,0.0
2102,ceramico no portante 8x18x33,1.5,1.5,0.1,2.25,35.1,5.85,5.62,0.027,0.0
2103,ceramico no portante 8x18x33,1.0,1.0,0.1,1.0,15.8,2.6,2.5,0.012,0.0
2104,ceramico no portante 8x18x33,2.0,1.0,0.1,2.0,31.4,5.2,5.0,0.024,0.0
2105,ceramico no portante 8x18x33,1.5,1.0,0.1,1.5,22.9,3.9,3.75,0.018,0.0
2106,ceramico no portante 8x18x33,1.5,1.0,0.1,1.5,22.8,3.9,3.75,0.018,0.0
2107,ceramico no portante 8x18x33,1.0,2.0,0.1,2.0,30.7,5.2,5.0,0.024,0.0
2108,ceramico no portante 8x18x33,1.0,1.5,0.1,1.5,22.8,3.9,3.75,0.018,0.0
2109,ceramico no portante 8x18x33,1.5,2.0,0.1,3.0,46.8,7.8,7.5,0.036,0.0
2110,ceramico no portante 8x18x33,2.0,1.5,0.1,3.0,46.2,7.8,7.5,0.036,0.0
2111,ceramico no portante 8x18x33,1.5,2.0,0.1,3.0,46.9,7.8,7.5,0.036,0.0
2112,ceramico no portante 8x18x33,2.0,1.0,0.1,2.0,30.5,5.2,5.0,0.024,0.0
2113,ceramico no portante 8x18x33,1.0,1.5,0.1,1.5,22.9,3.9,3.75,0.018,0.0
2114,ceramico no portante 8x18x33,1.0,2.0,0.1,2.0,31.5,5.2,5.0,0.024,0.0
2115,ceramico no portante 8x18x33,1.5,1.5,0.1,2.25,34.8,5.85,5.62,0.027,0.0
2116,ceramico no portante 8x18x33,2.0,1.5,0.1,3.0,47.3,7.8,7.5,0.036,0.0
2117,ceramico no portante 8x18x33,2.0,1.0,0.1,2.0,30.6,5.2,5.0,0.024,0.0
2118,ceramico no portante 8x18x33,1.0,2.0,0.1,2.0,31.5,5.2,5.0,0.024,0.0
2119,ceramico no portante 8x18x33,1.0,2.0,0.1,2.0,30.6,5.2,5.0,0.024,0.0
2120,ceramico no portante 8x18x33,2.0,2.0,0.1,4.0,62.1,10.4,10.0,0.048,0.0
2121,ceramico no portante 8x18x33,1.0,1.0,0.1,1.0,15.2,2.6,2.5,0.012,0.0
2122,ceramico no portante 8x18x33,1.0,1.5,0.1,1.5,23.1,3.9,3.75,0.018,0.0
2123,ceramico no portante 8x18x33,1.0,1.0,0.1,1.0,15.6,2.6,2.5,0.012,0.0
2124,ceramico no portante 8x18x33,1.5,1.5,0.1,2.25,35.5,5.85,5.62,0.027,0.0
2125,ceramico no portante 8x18x33,2.0,1.5,0.1,3.0,46.9,7.8,7.5,0.036,0.0
2126,ceramico no portante 8x18x33,2.0,2.0,0.1,4.0,62.7,10.4,10.0,0.048,0.0
2127,ceramico no portante 8x18x33,1.0,1.5,0.1,1.5,23.5,3.9,3.75,0.018,0.0
2128,ceramico no portante 8x18x33,1.5,1.5,0.1,2.25,34.8,5.85,5.62,0.027,0.0
